Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-03-22 00:00:00-05:00,24.93495089443763,25.092214074570734,24.917477207756175,25.039793014526367,183400,0.0,0.0,0.0
1993-03-23 00:00:00-05:00,25.109678728002688,25.127152408397958,25.05725768681688,25.092205047607422,55200,0.0,0.0,0.0
1993-03-24 00:00:00-05:00,25.05725768681688,25.197047129979037,24.93494192404999,25.092205047607422,37200,0.0,0.0,0.0
1993-03-25 00:00:00-05:00,25.109680305137765,25.301890801558443,25.07473294215219,25.249469757080078,110100,0.0,0.0,0.0
1993-03-26 00:00:00-05:00,25.232011278719227,25.249484970740504,25.09222174254904,25.109695434570312,101500,0.0,0.0,0.0
1993-03-29 00:00:00-05:00,25.127172011430282,25.336856339759326,25.127172011430282,25.214540481567383,87100,0.0,0.0,0.0
1993-03-30 00:00:00-05:00,25.24947455115539,25.284421920776367,25.214527181534415,25.284421920776367,56000,0.0,0.0,0.0
1993-03-31 00:00:00-05:00,25.354336265046896,25.424231058334414,25.2669677734375,25.2669677734375,111600,0.0,0.0,0.0
1993-04-01 00:00:00-05:00,25.301896486408094,25.301896486408094,25.12715963222019,25.179580688476562,129500,0.0,0.0,0.0
1993-04-02 00:00:00-05:00,24.96990092065975,24.96990092065975,24.655374526977543,24.65537452697754,59400,0.0,0.0,0.0
1993-04-05 00:00:00-04:00,24.847593294044138,24.847593294044138,24.707803739647268,24.777698516845703,172200,0.0,0.0,0.0
1993-04-06 00:00:00-04:00,24.83010233510839,24.83010233510839,24.63789183145871,24.707786560058594,129700,0.0,0.0,0.0
1993-04-07 00:00:00-04:00,24.74274684914071,24.795167922973633,24.690325775307784,24.795167922973633,28000,0.0,0.0,0.0
1993-04-08 00:00:00-04:00,24.900003344388434,24.900003344388434,24.65537173258392,24.76021385192871,180800,0.0,0.0,0.0
1993-04-12 00:00:00-04:00,25.00485328244267,25.127169126591586,24.969905898400125,25.109695434570312,348500,0.0,0.0,0.0
1993-04-13 00:00:00-04:00,25.092210822635224,25.249473982387116,25.074737138218346,25.162105560302734,146100,0.0,0.0,0.0
1993-04-14 00:00:00-04:00,25.1795859078207,25.19705959686152,25.109691151657422,25.127164840698242,119600,0.0,0.0,0.0
1993-04-15 00:00:00-04:00,25.109691151657422,25.1795859078207,25.022322706453327,25.127164840698242,148600,0.0,0.0,0.0
1993-04-16 00:00:00-04:00,25.144638529739062,25.1795859078207,25.092217462616603,25.127164840698242,47900,0.0,0.0,0.0
1993-04-19 00:00:00-04:00,25.127158085061183,25.197052822432703,25.004842294661024,25.022315979003906,157000,0.0,0.0,0.0
1993-04-20 00:00:00-04:00,24.987368038244416,25.022315406130073,24.74273646304482,24.899999618530273,279500,0.0,0.0,0.0
1993-04-21 00:00:00-04:00,24.95243452372176,24.95243452372176,24.812644974569256,24.882539749145508,67900,0.0,0.0,0.0
1993-04-22 00:00:00-04:00,24.777683087127816,24.987367288147233,24.5679988861084,24.5679988861084,97700,0.0,0.0,0.0
1993-04-23 00:00:00-04:00,24.515597820281982,24.585492610931396,24.428229331970215,24.463176727294922,106000,0.0,0.0,0.0
1993-04-26 00:00:00-04:00,24.480644172520154,24.56801263851773,24.20106508132792,24.270959854125977,62600,0.0,0.0,0.0
1993-04-27 00:00:00-04:00,24.23601300492246,24.533065795898438,24.23601300492246,24.533065795898438,156800,0.0,0.0,0.0
1993-04-28 00:00:00-04:00,24.498110284471753,24.55053134784794,24.445689221095563,24.480636596679688,85900,0.0,0.0,0.0
1993-04-29 00:00:00-04:00,24.533058670792244,24.585479736328125,24.393269162696562,24.585479736328125,85000,0.0,0.0,0.0
1993-04-30 00:00:00-04:00,24.672845330113123,24.760213762585195,24.62042427062988,24.620424270629883,88500,0.0,0.0,0.0
1993-05-03 00:00:00-04:00,24.65538265674844,24.777698516845703,24.550540490950784,24.777698516845703,80500,0.0,0.0,0.0
1993-05-04 00:00:00-04:00,24.83010390302453,24.95241968579805,24.795156536517812,24.86505126953125,149100,0.0,0.0,0.0
1993-05-05 00:00:00-04:00,24.865058935014368,25.022322132776228,24.865058935014368,24.934953689575195,109000,0.0,0.0,0.0
1993-05-06 00:00:00-04:00,24.900014390422324,24.917488084731392,24.83011961318605,24.847593307495117,54700,0.0,0.0,0.0
1993-05-07 00:00:00-04:00,24.8650626880842,24.8650626880842,24.76022054041835,24.795167922973633,68000,0.0,0.0,0.0
1993-05-10 00:00:00-04:00,24.83011961318605,24.987382861967664,24.83011961318605,24.847593307495117,113900,0.0,0.0,0.0
1993-05-11 00:00:00-04:00,24.847584780524755,24.952426910400387,24.777690027274335,24.95242691040039,42600,0.0,0.0,0.0
1993-05-12 00:00:00-04:00,24.847589516873782,24.934957975090636,24.847589516873782,24.917484283447266,31000,0.0,0.0,0.0
1993-05-13 00:00:00-04:00,24.81263482206844,24.81263482206844,24.602950584135467,24.620424270629883,129100,0.0,0.0,0.0
1993-05-14 00:00:00-04:00,24.620420919223264,24.690315655686636,24.585473550991576,24.602947235107422,63500,0.0,0.0,0.0
1993-05-17 00:00:00-04:00,24.672858716744695,24.690332412719727,24.568016540894504,24.690332412719727,34000,0.0,0.0,0.0
1993-05-18 00:00:00-04:00,24.707793214165793,24.725266901021637,24.585477406174874,24.6728458404541,105200,0.0,0.0,0.0
1993-05-19 00:00:00-04:00,24.67284381133165,25.179580688476562,24.515580642562536,25.179580688476562,50200,0.0,0.0,0.0
1993-05-20 00:00:00-04:00,25.17957503110892,25.249469757080078,25.127153986630553,25.249469757080078,98200,0.0,0.0,0.0
1993-05-21 00:00:00-04:00,25.266947559804223,25.301894928489983,25.004842294661024,25.022315979003906,221400,0.0,0.0,0.0
1993-05-24 00:00:00-04:00,25.074743773575786,25.21453328590234,25.074743773575786,25.127164840698242,30500,0.0,0.0,0.0
1993-05-25 00:00:00-04:00,25.232001744732933,25.232001744732933,25.179580688476562,25.179580688476562,191800,0.0,0.0,0.0
1993-05-26 00:00:00-04:00,25.249478481990824,25.511583794952667,25.232004794460035,25.494110107421875,102400,0.0,0.0,0.0
1993-05-27 00:00:00-04:00,25.529069409901698,25.529069409901698,25.371806148649735,25.406753540039062,53800,0.0,0.0,0.0
1993-05-28 00:00:00-04:00,25.389264029639296,25.389264029639296,25.16210612710295,25.284421920776367,79100,0.0,0.0,0.0
1993-06-01 00:00:00-04:00,25.371789575847025,25.616421155779435,25.33684220728525,25.529052734375,28300,0.0,0.0,0.0
1993-06-02 00:00:00-04:00,25.459162732360298,25.581478545075825,25.35432060717556,25.494110107421875,20300,0.0,0.0,0.0
1993-06-03 00:00:00-04:00,25.441700931428386,25.441700931428386,25.354332452955074,25.406753540039062,21600,0.0,0.0,0.0
1993-06-04 00:00:00-04:00,25.336847772591685,25.336847772591685,25.214531955758485,25.319374084472656,32000,0.0,0.0,0.0
1993-06-07 00:00:00-04:00,25.371793662412014,25.371793662412014,25.232004165649414,25.232004165649414,121400,0.0,0.0,0.0
1993-06-08 00:00:00-04:00,25.16211743624705,25.16211743624705,25.004854202270508,25.004854202270508,104500,0.0,0.0,0.0
1993-06-09 00:00:00-04:00,25.09220504760742,25.197047129979037,25.05725768681688,25.092205047607422,43300,0.0,0.0,0.0
1993-06-10 00:00:00-04:00,25.074748050527766,25.127169126591586,25.022326974463944,25.109695434570312,17900,0.0,0.0,0.0
1993-06-11 00:00:00-04:00,25.197066787539963,25.24948786962222,25.109698317402863,25.214540481567383,647400,0.0,0.0,0.0
1993-06-14 00:00:00-04:00,25.249475430151723,25.26694911557051,25.179580688476562,25.179580688476562,64200,0.0,0.0,0.0
1993-06-15 00:00:00-04:00,25.21453328590234,25.23200697494316,25.127164840698242,25.127164840698242,142400,0.0,0.0,0.0
1993-06-16 00:00:00-04:00,25.12715963222019,25.179580688476562,25.05726489054503,25.179580688476562,330900,0.0,0.0,0.0
1993-06-17 00:00:00-04:00,25.23202037679374,25.2669677734375,25.1795992818281,25.2669677734375,37400,0.0,0.0,0.0
1993-06-18 00:00:00-04:00,25.252452660142705,25.252452660142705,25.058879852294922,25.058879852294922,58500,0.318,0.0,0.0
1993-06-21 00:00:00-04:00,25.129268975047356,25.129268975047356,25.076476393167006,25.111671447753906,29300,0.0,0.0,0.0
1993-06-22 00:00:00-04:00,25.14686999067205,25.14686999067205,25.0940774014684,25.1292724609375,137500,0.0,0.0,0.0
1993-06-23 00:00:00-04:00,25.12926140775108,25.12926140775108,24.900493621826175,24.900493621826172,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,24.970871965256695,25.234834671020508,24.970871965256695,25.234834671020508,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,25.21725082397461,25.287640916993382,25.19965330071992,25.21725082397461,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,25.340451068759705,25.498828887939453,25.30525599783087,25.498828887939453,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,25.463622786301016,25.463622786301016,25.34044009141221,25.375635147094727,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,25.41083020277724,25.463622786301016,25.34044009141221,25.375635147094727,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,25.4108142879311,25.4108142879311,25.270034153371924,25.30522918701172,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,25.217267091124207,25.23486462573071,25.07648681427215,25.164474487304688,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,25.12926140775108,25.199651495727974,24.865298577837727,24.900493621826172,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,24.882906214127328,25.006088918157662,24.882906214127328,24.97089385986328,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,24.988493703383604,25.305249257370157,24.953298641829544,25.252456665039062,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,25.252453437524178,25.322843551635742,25.199660851940504,25.322843551635742,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,25.28763167019182,25.322826703831616,25.252436636552027,25.30522918701172,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,25.322834662621272,25.393224752023972,25.14685943911452,25.287639617919922,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,25.30524503572969,25.44602525845976,25.287647507888433,25.375635147094727,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,25.358053000192456,25.358053000192456,25.217272692072026,25.270065307617188,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,25.287645070912454,25.305242597057834,25.164462387894787,25.199657440185547,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,25.19965585939206,25.19965585939206,25.111668234184688,25.182058334350586,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,25.164469011153912,25.252456665039066,25.041286295714695,25.252456665039062,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,25.21723715730292,25.234834671020508,25.14684710243257,25.234834671020508,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,25.19966007618422,25.234855132156543,25.058879852294922,25.058879852294922,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,25.111668234184688,25.182058334350586,25.09407070914321,25.182058334350586,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,25.252453437524178,25.375636137219416,25.252453437524178,25.322843551635742,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,25.340424220651514,25.35802173747141,25.217241602912235,25.30522918701172,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,25.252456665039066,25.305249257370157,25.217261603485003,25.252456665039062,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,25.305250409734967,25.46362819394054,25.27005534657817,25.393238067626953,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,25.39323691125531,25.39323691125531,25.217261603485003,25.252456665039062,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,25.28764849457996,25.4108311942752,25.28764849457996,25.322843551635742,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,25.375635806719462,25.446025919914245,25.25245310862859,25.34044075012207,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,25.34044075012207,25.393233335018156,25.270050636927287,25.34044075012207,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,25.340432184971945,25.340432184971945,25.252444573218572,25.287639617919922,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,25.358038608691526,25.375636137219416,25.28764849457996,25.322843551635742,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,25.393234836865727,25.534015071581543,25.340442248847292,25.463624954223633,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,25.446022033691406,25.463619559302536,25.41082698246915,25.446022033691406,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,25.42842450808028,25.51641213613592,25.42842450808028,25.446022033691406,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,25.51641536982479,25.51641536982479,25.287647507888433,25.375635147094727,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,25.393228204626784,25.428423254113447,25.393228204626784,25.410825729370117,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,25.42842635110062,25.621999146852943,25.42842635110062,25.55160903930664,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,25.5340155756629,25.639600753784176,25.5340155756629,25.63960075378418,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,25.727589564925573,25.833174747818564,25.70999203444341,25.78038215637207,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,25.797979686854234,25.797979686854234,25.74518709540774,25.78038215637207,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,25.727585429546778,25.797975540161133,25.70998790189319,25.797975540161133,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.692400876903733,25.76279101629251,25.692400876903733,25.745193481445312,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.74518249774801,26.026742935180664,25.74518249774801,26.026742935180664,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,26.026748324729297,26.149931041614426,25.991553262762118,26.04434585571289,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,26.061937332153317,26.202717547316873,25.95635217078065,26.06193733215332,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,25.991553262762118,26.044345855712887,25.991553262762118,26.04434585571289,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,26.061926190978266,26.18510882658721,26.061926190978266,26.149913787841797,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.13231879112704,26.22030639648437,26.09712374898411,26.220306396484375,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.13232895251243,26.23791411999733,26.13232895251243,26.185121536254883,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.202709227579312,26.23790427019527,26.079526578423465,26.097124099731445,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.07952244648072,26.149912520560292,26.044327409440935,26.114717483520508,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.11472070556806,26.149915746950228,25.903550457275056,25.938745498657227,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,25.938750942845665,25.938750942845665,25.674788077077224,25.85076332092285,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.74517909858538,25.92115434874659,25.74517909858538,25.90355682373047,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,25.973969245679452,26.149944647072942,25.93877416540075,26.132347106933594,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.220303865332625,26.220303865332625,26.149913787841797,26.149913787841797,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.079540917680067,26.079540917680067,25.95635820079494,26.04434585571289,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,25.938742298321582,26.1323150020404,25.850754705722117,26.114717483520508,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.079541584474306,26.097139115907826,25.991553927306715,26.009151458740234,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,25.994127874647614,26.01183504622435,25.92329918834067,25.95871353149414,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,25.994127664474217,26.047249178774912,25.746227264404297,25.746227264404297,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.78165174106469,25.817066097851864,25.392093816405744,25.65770149230957,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.746212833307933,25.905577286884114,25.710798510291003,25.870162963867188,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,25.941006411817952,26.029542269878764,25.905592068593627,26.0118350982666,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,25.9764257789065,25.994132953943247,25.905597078759516,25.941011428833008,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.13578550659427,26.224321365356445,26.13578550659427,26.224321365356445,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.242039960517932,26.242039960517932,26.15350406321524,26.17121124267578,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.171206091669088,26.242034795570763,26.047255859841158,26.082670211791992,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.082662527901785,26.13578404017857,25.976419503348215,26.029541015625,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,25.994135015303005,26.188913956153367,25.95872066242112,26.153499603271484,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.188907623291012,26.188907623291012,26.118078934654662,26.188907623291016,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.242035485476194,26.242035485476194,26.06496372106677,26.153499603271484,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.171196580902347,26.277439598145524,26.13578224182129,26.13578224182129,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.171203525170036,26.171203525170036,26.047253305497374,26.064960479736328,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.135773289963865,26.15348045343945,25.905580164781256,26.100358963012695,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.15349960327148,26.206621132594307,26.15349960327148,26.153499603271484,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.188907623291012,26.2066147954501,26.171200451131927,26.188907623291016,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.2066147954501,26.2066147954501,26.15349327897284,26.188907623291016,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.295151602282864,26.525344848632816,26.224322911098263,26.525344848632812,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.649296457865642,26.72012515277027,26.578467762961015,26.667003631591797,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.649286204108225,26.649286204108225,26.560750369543083,26.59616470336914,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.56076227875063,26.61388380330813,26.401397705078125,26.401397705078125,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.48994443756737,26.48994443756737,26.38370134490333,26.43682289123535,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.45451922963563,26.45451922963563,26.365983355373125,26.401397705078125,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.436794045800468,26.543037022541796,26.277429580688477,26.277429580688477,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.295156517336444,26.3836923978662,26.224327812912644,26.348278045654297,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.33056640625,26.348273579354405,26.242030540727978,26.33056640625,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.295156517336444,26.365985221760248,26.295156517336444,26.348278045654297,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.383684322466603,26.613877541387453,26.383684322466603,26.543048858642578,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.525341687956356,26.560756029328797,26.507634517270137,26.543048858642578,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.507642822113343,26.63159305575048,26.507642822113343,26.6138858795166,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.57845753645611,26.6315790371952,26.436800201151883,26.59616470336914,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.57845067817137,26.57845067817137,26.13577161957425,26.259721755981445,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.259730324098342,26.259730324098342,25.95870846603383,25.976415634155273,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,25.905580164781256,26.100358963012695,25.799337183927744,26.100358963012695,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.11807507228076,26.206610919983405,26.04724639411864,26.13578224182129,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.31286419123996,26.330571367680903,26.13579242683054,26.153499603271484,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.15349910848884,26.348278045654297,26.08267040406504,26.348278045654297,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.34825823184936,26.419086883010248,26.259722417898256,26.277429580688477,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.330569005668124,26.48993357934063,26.312861830815624,26.401397705078125,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.454510928160392,26.454510928160392,26.312853573792733,26.383682250976562,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.436808334483093,26.52534419628645,26.330565300319062,26.50763702392578,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.525354296989775,26.525354296989775,26.295160968644737,26.365989685058594,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.330584200464113,26.383705755676882,26.224341090038568,26.295169830322266,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.206620560001262,26.277449264217484,26.18891338394721,26.242034912109375,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.171206091669088,26.18891326764451,25.9941343319149,26.082670211791992,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.224321365356445,26.242028537108883,26.082663991336965,26.224321365356445,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.29515206004119,26.348273579354405,26.25973771383238,26.33056640625,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.40139957397215,26.40139957397215,26.330570869548346,26.348278045654297,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.419106672649924,26.472228200812086,26.242034912109375,26.242034912109375,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.224307431293674,26.383671892388637,26.20660026894979,26.259721755981445,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.401412940747807,26.419120125818733,26.295169830322262,26.295169830322266,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.34828250595513,26.383696864162058,26.295160968644737,26.365989685058594,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.348278767767557,26.472229003906246,26.348278767767557,26.47222900390625,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.507629459381107,26.596165295918784,26.507629459381107,26.56075096130371,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.560756029328797,26.578463200015015,26.507634517270137,26.543048858642578,88800,0.0,0.0,0.0
